,symbol,rate,time
3307,BTCUSDT,0.00002508,2023-01-07 08:00:00
3308,BTCUSDT,0.00000671,2023-01-07 16:00:00
3309,BTCUSDT,0.00010000,2023-01-08 00:00:00
3310,BTCUSDT,0.00005657,2023-01-08 08:00:00
3311,BTCUSDT,0.00010000,2023-01-08 16:00:00
3312,BTCUSDT,0.00007452,2023-01-09 00:00:00
3313,BTCUSDT,0.00005796,2023-01-09 08:00:00
3314,BTCUSDT,-0.00000666,2023-01-09 16:00:00
3315,BTCUSDT,0.00000905,2023-01-10 00:00:00
3316,BTCUSDT,0.00002417,2023-01-10 08:00:00
3317,BTCUSDT,0.00009685,2023-01-10 16:00:00
3318,BTCUSDT,0.00003129,2023-01-11 00:00:00
3319,BTCUSDT,0.00002761,2023-01-11 08:00:00
3320,BTCUSDT,0.00002477,2023-01-11 16:00:00
3321,BTCUSDT,-0.00000211,2023-01-12 00:00:00
3322,BTCUSDT,0.00007549,2023-01-12 08:00:00
3323,BTCUSDT,0.00010000,2023-01-12 16:00:00
3324,BTCUSDT,0.00010000,2023-01-13 00:00:00
3325,BTCUSDT,0.00010000,2023-01-13 08:00:00
3326,BTCUSDT,0.00010000,2023-01-13 16:00:00
3327,BTCUSDT,0.00007160,2023-01-14 00:00:00
3328,BTCUSDT,0.00008746,2023-01-14 08:00:00
3329,BTCUSDT,0.00045847,2023-01-14 16:00:00
3330,BTCUSDT,0.00010000,2023-01-15 00:00:00
3331,BTCUSDT,0.00013712,2023-01-15 08:00:00
3332,BTCUSDT,0.00012434,2023-01-15 16:00:00
3333,BTCUSDT,0.00019892,2023-01-16 00:00:00
3334,BTCUSDT,0.00010000,2023-01-16 08:00:00
3335,BTCUSDT,0.00010000,2023-01-16 16:00:00
3336,BTCUSDT,0.00010000,2023-01-17 00:00:00
3337,BTCUSDT,0.00010000,2023-01-17 08:00:00
3338,BTCUSDT,0.00010000,2023-01-17 16:00:00
3339,BTCUSDT,0.00010000,2023-01-18 00:00:00
3340,BTCUSDT,0.00010000,2023-01-18 08:00:00
3341,BTCUSDT,0.00010000,2023-01-18 16:00:00
3342,BTCUSDT,0.00010000,2023-01-19 00:00:00
3343,BTCUSDT,0.00010000,2023-01-19 08:00:00
3344,BTCUSDT,0.00010000,2023-01-19 16:00:00
3345,BTCUSDT,0.00010000,2023-01-20 00:00:00
3346,BTCUSDT,0.00010000,2023-01-20 08:00:00
3347,BTCUSDT,0.00010000,2023-01-20 16:00:00
3348,BTCUSDT,0.00010000,2023-01-21 00:00:00
3349,BTCUSDT,0.00010000,2023-01-21 08:00:00
3350,BTCUSDT,0.00010000,2023-01-21 16:00:00
3351,BTCUSDT,0.00010000,2023-01-22 00:00:00
3352,BTCUSDT,0.00010000,2023-01-22 08:00:00
3353,BTCUSDT,0.00010000,2023-01-22 16:00:00
3354,BTCUSDT,0.00010000,2023-01-23 00:00:00
3355,BTCUSDT,0.00010000,2023-01-23 08:00:00
3356,BTCUSDT,0.00010000,2023-01-23 16:00:00
3357,BTCUSDT,0.00010000,2023-01-24 00:00:00
3358,BTCUSDT,0.00010000,2023-01-24 08:00:00
3359,BTCUSDT,0.00010000,2023-01-24 16:00:00
3360,BTCUSDT,0.00010000,2023-01-25 00:00:00
3361,BTCUSDT,0.00010000,2023-01-25 08:00:00
3362,BTCUSDT,0.00010000,2023-01-25 16:00:00
3363,BTCUSDT,0.00010000,2023-01-26 00:00:00
3364,BTCUSDT,0.00010000,2023-01-26 08:00:00
3365,BTCUSDT,0.00010000,2023-01-26 16:00:00
3366,BTCUSDT,0.00010000,2023-01-27 00:00:00
3367,BTCUSDT,0.00010000,2023-01-27 08:00:00
3368,BTCUSDT,0.00009541,2023-01-27 16:00:00
3369,BTCUSDT,0.00010000,2023-01-28 00:00:00
3370,BTCUSDT,0.00010000,2023-01-28 08:00:00
3371,BTCUSDT,0.00010000,2023-01-28 16:00:00
3372,BTCUSDT,0.00010000,2023-01-29 00:00:00
3373,BTCUSDT,0.00010000,2023-01-29 08:00:00
3374,BTCUSDT,0.00010000,2023-01-29 16:00:00
3375,BTCUSDT,0.00010000,2023-01-30 00:00:00
3376,BTCUSDT,0.00010000,2023-01-30 08:00:00
3377,BTCUSDT,0.00010000,2023-01-30 16:00:00
3378,BTCUSDT,0.00010000,2023-01-31 00:00:00
3379,BTCUSDT,0.00010000,2023-01-31 08:00:00
3380,BTCUSDT,0.00010000,2023-01-31 16:00:00
3381,BTCUSDT,0.00010000,2023-02-01 00:00:00
3382,BTCUSDT,0.00010000,2023-02-01 08:00:00
3383,BTCUSDT,0.00010000,2023-02-01 16:00:00
3384,BTCUSDT,0.00010000,2023-02-02 00:00:00
3385,BTCUSDT,0.00010000,2023-02-02 08:00:00
3386,BTCUSDT,0.00010000,2023-02-02 16:00:00
3387,BTCUSDT,0.00010000,2023-02-03 00:00:00
3388,BTCUSDT,0.00010000,2023-02-03 08:00:00
3389,BTCUSDT,0.00010000,2023-02-03 16:00:00
3390,BTCUSDT,0.00010000,2023-02-04 00:00:00
3391,BTCUSDT,0.00010000,2023-02-04 08:00:00
3392,BTCUSDT,0.00010000,2023-02-04 16:00:00
3393,BTCUSDT,0.00010000,2023-02-05 00:00:00
3394,BTCUSDT,0.00010000,2023-02-05 08:00:00
3395,BTCUSDT,0.00010000,2023-02-05 16:00:00
3396,BTCUSDT,0.00010000,2023-02-06 00:00:00
3397,BTCUSDT,0.00010000,2023-02-06 08:00:00
3398,BTCUSDT,0.00010000,2023-02-06 16:00:00
3399,BTCUSDT,0.00010000,2023-02-07 00:00:00
3400,BTCUSDT,0.00010000,2023-02-07 08:00:00
3401,BTCUSDT,0.00010000,2023-02-07 16:00:00
3402,BTCUSDT,0.00010000,2023-02-08 00:00:00
3403,BTCUSDT,0.00010000,2023-02-08 08:00:00
3404,BTCUSDT,0.00010000,2023-02-08 16:00:00
3405,BTCUSDT,0.00010000,2023-02-09 00:00:00
3406,BTCUSDT,0.00010000,2023-02-09 08:00:00
3407,BTCUSDT,0.00010000,2023-02-09 16:00:00
3408,BTCUSDT,0.00010000,2023-02-10 00:00:00
3409,BTCUSDT,0.00010000,2023-02-10 08:00:00
3410,BTCUSDT,0.00010000,2023-02-10 16:00:00
3411,BTCUSDT,0.00010000,2023-02-11 00:00:00
3412,BTCUSDT,0.00007684,2023-02-11 08:00:00
3413,BTCUSDT,0.00005572,2023-02-11 16:00:00
3414,BTCUSDT,0.00005241,2023-02-12 00:00:00
3415,BTCUSDT,0.00005343,2023-02-12 08:00:00
3416,BTCUSDT,0.00010000,2023-02-12 16:00:00
3417,BTCUSDT,0.00002270,2023-02-13 00:00:00
3418,BTCUSDT,0.00002074,2023-02-13 08:00:00
3419,BTCUSDT,0.00006323,2023-02-13 16:00:00
3420,BTCUSDT,0.00010000,2023-02-14 00:00:00
3421,BTCUSDT,0.00010000,2023-02-14 08:00:00
3422,BTCUSDT,0.00010000,2023-02-14 16:00:00
3423,BTCUSDT,0.00008887,2023-02-15 00:00:00
3424,BTCUSDT,0.00002377,2023-02-15 08:00:00
3425,BTCUSDT,0.00002630,2023-02-15 16:00:00
3426,BTCUSDT,0.00009071,2023-02-16 00:00:00
3427,BTCUSDT,0.00010000,2023-02-16 08:00:00
3428,BTCUSDT,0.00010000,2023-02-16 16:00:00
3429,BTCUSDT,0.00023171,2023-02-17 00:00:00
3430,BTCUSDT,0.00010000,2023-02-17 08:00:00
3431,BTCUSDT,0.00010000,2023-02-17 16:00:00
3432,BTCUSDT,0.00010000,2023-02-18 00:00:00
3433,BTCUSDT,0.00010000,2023-02-18 08:00:00
3434,BTCUSDT,0.00010000,2023-02-18 16:00:00
3435,BTCUSDT,0.00010000,2023-02-19 00:00:00
3436,BTCUSDT,0.00010000,2023-02-19 08:00:00
3437,BTCUSDT,0.00010000,2023-02-19 16:00:00
3438,BTCUSDT,0.00010000,2023-02-20 00:00:00
3439,BTCUSDT,0.00010000,2023-02-20 08:00:00
3440,BTCUSDT,0.00010000,2023-02-20 16:00:00
3441,BTCUSDT,0.00010000,2023-02-21 00:00:00
3442,BTCUSDT,0.00010000,2023-02-21 08:00:00
3443,BTCUSDT,0.00010000,2023-02-21 16:00:00
3444,BTCUSDT,0.00010000,2023-02-22 00:00:00
3445,BTCUSDT,0.00010000,2023-02-22 08:00:00
3446,BTCUSDT,0.00010000,2023-02-22 16:00:00
3447,BTCUSDT,0.00010000,2023-02-23 00:00:00
3448,BTCUSDT,0.00010000,2023-02-23 08:00:00
3449,BTCUSDT,0.00003506,2023-02-23 16:00:00
3450,BTCUSDT,0.00003631,2023-02-24 00:00:00
3451,BTCUSDT,0.00004978,2023-02-24 08:00:00
3452,BTCUSDT,0.00004949,2023-02-24 16:00:00
3453,BTCUSDT,0.00005440,2023-02-25 00:00:00
3454,BTCUSDT,0.00001183,2023-02-25 08:00:00
3455,BTCUSDT,0.00000610,2023-02-25 16:00:00
3456,BTCUSDT,-0.00000048,2023-02-26 00:00:00
3457,BTCUSDT,0.00007372,2023-02-26 08:00:00
3458,BTCUSDT,0.00002760,2023-02-26 16:00:00
3459,BTCUSDT,0.00006581,2023-02-27 00:00:00
3460,BTCUSDT,0.00008144,2023-02-27 08:00:00
3461,BTCUSDT,0.00001196,2023-02-27 16:00:00
3462,BTCUSDT,0.00006826,2023-02-28 00:00:00
3463,BTCUSDT,0.00003414,2023-02-28 08:00:00
3464,BTCUSDT,0.00001985,2023-02-28 16:00:00
3465,BTCUSDT,0.00005950,2023-03-01 00:00:00
3466,BTCUSDT,0.00000185,2023-03-01 08:00:00
3467,BTCUSDT,0.00010000,2023-03-01 16:00:00
3468,BTCUSDT,0.00010000,2023-03-02 00:00:00
3469,BTCUSDT,0.00008612,2023-03-02 08:00:00
3470,BTCUSDT,0.00008703,2023-03-02 16:00:00
3471,BTCUSDT,0.00008395,2023-03-03 00:00:00
3472,BTCUSDT,0.00010000,2023-03-03 08:00:00
3473,BTCUSDT,-0.00004203,2023-03-03 16:00:00
3474,BTCUSDT,-0.00000226,2023-03-04 00:00:00
3475,BTCUSDT,0.00000530,2023-03-04 08:00:00
3476,BTCUSDT,0.00003812,2023-03-04 16:00:00
3477,BTCUSDT,0.00002104,2023-03-05 00:00:00
3478,BTCUSDT,0.00001874,2023-03-05 08:00:00
3479,BTCUSDT,0.00000544,2023-03-05 16:00:00
3480,BTCUSDT,0.00003706,2023-03-06 00:00:00
3481,BTCUSDT,0.00004054,2023-03-06 08:00:00
3482,BTCUSDT,0.00005460,2023-03-06 16:00:00
3483,BTCUSDT,0.00005414,2023-03-07 00:00:00
3484,BTCUSDT,0.00001173,2023-03-07 08:00:00
3485,BTCUSDT,0.00004375,2023-03-07 16:00:00
3486,BTCUSDT,0.00002631,2023-03-08 00:00:00
3487,BTCUSDT,0.00002917,2023-03-08 08:00:00
3488,BTCUSDT,0.00003816,2023-03-08 16:00:00
3489,BTCUSDT,0.00010000,2023-03-09 00:00:00
3490,BTCUSDT,0.00010000,2023-03-09 08:00:00
3491,BTCUSDT,0.00010000,2023-03-09 16:00:00
3492,BTCUSDT,0.00010000,2023-03-10 00:00:00
3493,BTCUSDT,-0.00008895,2023-03-10 08:00:00
3494,BTCUSDT,0.00000526,2023-03-10 16:00:00
3495,BTCUSDT,-0.00001647,2023-03-11 00:00:00
3496,BTCUSDT,0.00002364,2023-03-11 08:00:00
3497,BTCUSDT,-0.00002296,2023-03-11 16:00:00
3498,BTCUSDT,-0.00002341,2023-03-12 00:00:00
3499,BTCUSDT,0.00000376,2023-03-12 08:00:00
3500,BTCUSDT,0.00009088,2023-03-12 16:00:00
3501,BTCUSDT,-0.00004068,2023-03-13 00:00:00
3502,BTCUSDT,0.00010000,2023-03-13 08:00:00
3503,BTCUSDT,0.00006011,2023-03-13 16:00:00
3504,BTCUSDT,0.00010000,2023-03-14 00:00:00
3505,BTCUSDT,0.00015042,2023-03-14 08:00:00
3506,BTCUSDT,0.00010000,2023-03-14 16:00:00
3507,BTCUSDT,0.00029811,2023-03-15 00:00:00
3508,BTCUSDT,0.00010000,2023-03-15 08:00:00
3509,BTCUSDT,0.00024127,2023-03-15 16:00:00
3510,BTCUSDT,0.00022126,2023-03-16 00:00:00
3511,BTCUSDT,0.00010000,2023-03-16 08:00:00
3512,BTCUSDT,0.00010000,2023-03-16 16:00:00
3513,BTCUSDT,0.00010000,2023-03-17 00:00:00
3514,BTCUSDT,0.00003311,2023-03-17 08:00:00
3515,BTCUSDT,0.00010000,2023-03-17 16:00:00
3516,BTCUSDT,0.00010000,2023-03-18 00:00:00
3517,BTCUSDT,0.00010000,2023-03-18 08:00:00
3518,BTCUSDT,0.00010000,2023-03-18 16:00:00
3519,BTCUSDT,0.00010000,2023-03-19 00:00:00
3520,BTCUSDT,0.00010000,2023-03-19 08:00:00
3521,BTCUSDT,0.00010000,2023-03-19 16:00:00
3522,BTCUSDT,0.00010000,2023-03-20 00:00:00
3523,BTCUSDT,0.00010000,2023-03-20 08:00:00
3524,BTCUSDT,0.00009081,2023-03-20 16:00:00
3525,BTCUSDT,0.00010000,2023-03-21 00:00:00
3526,BTCUSDT,0.00008118,2023-03-21 08:00:00
3527,BTCUSDT,0.00001254,2023-03-21 16:00:00
3528,BTCUSDT,0.00000292,2023-03-22 00:00:00
3529,BTCUSDT,0.00000268,2023-03-22 08:00:00
3530,BTCUSDT,0.00000006,2023-03-22 16:00:00
3531,BTCUSDT,0.00005334,2023-03-23 00:00:00
3532,BTCUSDT,0.00000248,2023-03-23 08:00:00
3533,BTCUSDT,-0.00001090,2023-03-23 16:00:00
3534,BTCUSDT,0.00010000,2023-03-24 00:00:00
3535,BTCUSDT,0.00010000,2023-03-24 08:00:00
3536,BTCUSDT,0.00010000,2023-03-24 16:00:00
3537,BTCUSDT,0.00010000,2023-03-25 00:00:00
3538,BTCUSDT,-0.00000310,2023-03-25 08:00:00
3539,BTCUSDT,0.00000425,2023-03-25 16:00:00
3540,BTCUSDT,0.00000292,2023-03-26 00:00:00
3541,BTCUSDT,0.00000061,2023-03-26 08:00:00
3542,BTCUSDT,-0.00003326,2023-03-26 16:00:00
3543,BTCUSDT,0.00003634,2023-03-27 00:00:00
3544,BTCUSDT,0.00002905,2023-03-27 08:00:00
3545,BTCUSDT,0.00002409,2023-03-27 16:00:00
3546,BTCUSDT,-0.00000396,2023-03-28 00:00:00
3547,BTCUSDT,-0.00001428,2023-03-28 08:00:00
3548,BTCUSDT,0.00001123,2023-03-28 16:00:00
3549,BTCUSDT,0.00007531,2023-03-29 00:00:00
3550,BTCUSDT,0.00006075,2023-03-29 08:00:00
3551,BTCUSDT,0.00007098,2023-03-29 16:00:00
3552,BTCUSDT,0.00010000,2023-03-30 00:00:00
3553,BTCUSDT,0.00006987,2023-03-30 08:00:00
3554,BTCUSDT,0.00005638,2023-03-30 16:00:00
3555,BTCUSDT,0.00001123,2023-03-31 00:00:00
3556,BTCUSDT,-0.00002712,2023-03-31 08:00:00
3557,BTCUSDT,0.00006358,2023-03-31 16:00:00
3558,BTCUSDT,0.00010000,2023-04-01 00:00:00
3559,BTCUSDT,0.00010000,2023-04-01 08:00:00
3560,BTCUSDT,0.00010000,2023-04-01 16:00:00
3561,BTCUSDT,0.00008840,2023-04-02 00:00:00
3562,BTCUSDT,0.00004527,2023-04-02 08:00:00
3563,BTCUSDT,0.00006893,2023-04-02 16:00:00
3564,BTCUSDT,0.00004514,2023-04-03 00:00:00
3565,BTCUSDT,0.00001759,2023-04-03 08:00:00
3566,BTCUSDT,-0.00001240,2023-04-03 16:00:00
3567,BTCUSDT,0.00005688,2023-04-04 00:00:00
3568,BTCUSDT,-0.00006009,2023-04-04 08:00:00
3569,BTCUSDT,-0.00001357,2023-04-04 16:00:00
3570,BTCUSDT,-0.00001276,2023-04-05 00:00:00
3571,BTCUSDT,0.00002760,2023-04-05 08:00:00
3572,BTCUSDT,0.00008517,2023-04-05 16:00:00
3573,BTCUSDT,0.00005265,2023-04-06 00:00:00
3574,BTCUSDT,0.00001442,2023-04-06 08:00:00
3575,BTCUSDT,0.00003598,2023-04-06 16:00:00
3576,BTCUSDT,-0.00002975,2023-04-07 00:00:00
3577,BTCUSDT,0.00001004,2023-04-07 08:00:00
3578,BTCUSDT,-0.00001473,2023-04-07 16:00:00
3579,BTCUSDT,0.00001055,2023-04-08 00:00:00
3580,BTCUSDT,0.00000268,2023-04-08 08:00:00
3581,BTCUSDT,0.00000466,2023-04-08 16:00:00
3582,BTCUSDT,0.00003192,2023-04-09 00:00:00
3583,BTCUSDT,0.00000950,2023-04-09 08:00:00
3584,BTCUSDT,-0.00000904,2023-04-09 16:00:00
3585,BTCUSDT,-0.00000853,2023-04-10 00:00:00
3586,BTCUSDT,0.00010000,2023-04-10 08:00:00
3587,BTCUSDT,0.00010000,2023-04-10 16:00:00
3588,BTCUSDT,0.00006167,2023-04-11 00:00:00
3589,BTCUSDT,0.00010000,2023-04-11 08:00:00
3590,BTCUSDT,0.00010000,2023-04-11 16:00:00
3591,BTCUSDT,0.00010000,2023-04-12 00:00:00
3592,BTCUSDT,0.00009582,2023-04-12 08:00:00
3593,BTCUSDT,0.00008195,2023-04-12 16:00:00
3594,BTCUSDT,0.00001747,2023-04-13 00:00:00
3595,BTCUSDT,0.00006665,2023-04-13 08:00:00
3596,BTCUSDT,0.00004427,2023-04-13 16:00:00
3597,BTCUSDT,0.00010000,2023-04-14 00:00:00
3598,BTCUSDT,-0.00000113,2023-04-14 08:00:00
3599,BTCUSDT,0.00010000,2023-04-14 16:00:00
3600,BTCUSDT,0.00003420,2023-04-15 00:00:00
3601,BTCUSDT,-0.00004975,2023-04-15 08:00:00
3602,BTCUSDT,0.00008455,2023-04-15 16:00:00
3603,BTCUSDT,0.00010000,2023-04-16 00:00:00
3604,BTCUSDT,0.00007144,2023-04-16 08:00:00
3605,BTCUSDT,0.00010000,2023-04-16 16:00:00
3606,BTCUSDT,0.00010000,2023-04-17 00:00:00
3607,BTCUSDT,0.00010000,2023-04-17 08:00:00
3608,BTCUSDT,0.00007376,2023-04-17 16:00:00
3609,BTCUSDT,0.00010000,2023-04-18 00:00:00
3610,BTCUSDT,0.00004683,2023-04-18 08:00:00
3611,BTCUSDT,-0.00000510,2023-04-18 16:00:00
3612,BTCUSDT,0.00006772,2023-04-19 00:00:00
3613,BTCUSDT,0.00010000,2023-04-19 08:00:00
3614,BTCUSDT,0.00006231,2023-04-19 16:00:00
3615,BTCUSDT,-0.00000081,2023-04-20 00:00:00
3616,BTCUSDT,0.00008579,2023-04-20 08:00:00
3617,BTCUSDT,0.00003668,2023-04-20 16:00:00
3618,BTCUSDT,0.00005898,2023-04-21 00:00:00
3619,BTCUSDT,0.00006297,2023-04-21 08:00:00
3620,BTCUSDT,0.00010000,2023-04-21 16:00:00
3621,BTCUSDT,0.00010000,2023-04-22 00:00:00
3622,BTCUSDT,0.00010000,2023-04-22 08:00:00
3623,BTCUSDT,0.00006858,2023-04-22 16:00:00
3624,BTCUSDT,0.00002090,2023-04-23 00:00:00
3625,BTCUSDT,0.00003768,2023-04-23 08:00:00
3626,BTCUSDT,0.00001376,2023-04-23 16:00:00
3627,BTCUSDT,0.00002369,2023-04-24 00:00:00
3628,BTCUSDT,0.00004679,2023-04-24 08:00:00
3629,BTCUSDT,0.00003694,2023-04-24 16:00:00
3630,BTCUSDT,0.00002630,2023-04-25 00:00:00
3631,BTCUSDT,0.00005066,2023-04-25 08:00:00
3632,BTCUSDT,0.00006606,2023-04-25 16:00:00
3633,BTCUSDT,0.00008541,2023-04-26 00:00:00
3634,BTCUSDT,0.00004346,2023-04-26 08:00:00
3635,BTCUSDT,0.00001686,2023-04-26 16:00:00
3636,BTCUSDT,0.00010000,2023-04-27 00:00:00
3637,BTCUSDT,0.00002518,2023-04-27 08:00:00
3638,BTCUSDT,0.00005769,2023-04-27 16:00:00
3639,BTCUSDT,0.00003265,2023-04-28 00:00:00
3640,BTCUSDT,0.00010000,2023-04-28 08:00:00
3641,BTCUSDT,0.00010000,2023-04-28 16:00:00
3642,BTCUSDT,0.00004476,2023-04-29 00:00:00
3643,BTCUSDT,0.00000037,2023-04-29 08:00:00
3644,BTCUSDT,0.00006751,2023-04-29 16:00:00
3645,BTCUSDT,0.00007826,2023-04-30 00:00:00
3646,BTCUSDT,0.00003132,2023-04-30 08:00:00
3647,BTCUSDT,0.00003501,2023-04-30 16:00:00
3648,BTCUSDT,0.00006078,2023-05-01 00:00:00
3649,BTCUSDT,0.00002435,2023-05-01 08:00:00
3650,BTCUSDT,-0.00006370,2023-05-01 16:00:00
3651,BTCUSDT,0.00000566,2023-05-02 00:00:00
3652,BTCUSDT,0.00000968,2023-05-02 08:00:00
3653,BTCUSDT,0.00006135,2023-05-02 16:00:00
3654,BTCUSDT,0.00001204,2023-05-03 00:00:00
3655,BTCUSDT,0.00008568,2023-05-03 08:00:00
3656,BTCUSDT,0.00005435,2023-05-03 16:00:00
3657,BTCUSDT,0.00005701,2023-05-04 00:00:00
3658,BTCUSDT,0.00010000,2023-05-04 08:00:00
3659,BTCUSDT,0.00009992,2023-05-04 16:00:00
3660,BTCUSDT,0.00004314,2023-05-05 00:00:00
3661,BTCUSDT,0.00003731,2023-05-05 08:00:00
3662,BTCUSDT,0.00009909,2023-05-05 16:00:00
3663,BTCUSDT,0.00008548,2023-05-06 00:00:00
3664,BTCUSDT,0.00010000,2023-05-06 08:00:00
3665,BTCUSDT,0.00010000,2023-05-06 16:00:00
3666,BTCUSDT,0.00010000,2023-05-07 00:00:00
3667,BTCUSDT,0.00004321,2023-05-07 08:00:00
3668,BTCUSDT,0.00004047,2023-05-07 16:00:00
3669,BTCUSDT,0.00006046,2023-05-08 00:00:00
3670,BTCUSDT,0.00000720,2023-05-08 08:00:00
3671,BTCUSDT,0.00000407,2023-05-08 16:00:00
3672,BTCUSDT,0.00003902,2023-05-09 00:00:00
3673,BTCUSDT,0.00005110,2023-05-09 08:00:00
3674,BTCUSDT,0.00006841,2023-05-09 16:00:00
3675,BTCUSDT,0.00000378,2023-05-10 00:00:00
3676,BTCUSDT,0.00003752,2023-05-10 08:00:00
3677,BTCUSDT,0.00004785,2023-05-10 16:00:00
3678,BTCUSDT,0.00003792,2023-05-11 00:00:00
3679,BTCUSDT,0.00001596,2023-05-11 08:00:00
3680,BTCUSDT,0.00006926,2023-05-11 16:00:00
3681,BTCUSDT,0.00005207,2023-05-12 00:00:00
3682,BTCUSDT,0.00003633,2023-05-12 08:00:00
3683,BTCUSDT,0.00003964,2023-05-12 16:00:00
3684,BTCUSDT,0.00002762,2023-05-13 00:00:00
3685,BTCUSDT,-0.00000010,2023-05-13 08:00:00
3686,BTCUSDT,0.00005385,2023-05-13 16:00:00
3687,BTCUSDT,0.00004494,2023-05-14 00:00:00
3688,BTCUSDT,0.00001715,2023-05-14 08:00:00
3689,BTCUSDT,0.00003039,2023-05-14 16:00:00
3690,BTCUSDT,0.00003537,2023-05-15 00:00:00
3691,BTCUSDT,0.00004407,2023-05-15 08:00:00
3692,BTCUSDT,-0.00001576,2023-05-15 16:00:00
3693,BTCUSDT,-0.00000190,2023-05-16 00:00:00
3694,BTCUSDT,0.00008660,2023-05-16 08:00:00
3695,BTCUSDT,0.00003165,2023-05-16 16:00:00
3696,BTCUSDT,0.00005800,2023-05-17 00:00:00
3697,BTCUSDT,0.00008392,2023-05-17 08:00:00
3698,BTCUSDT,0.00007029,2023-05-17 16:00:00
3699,BTCUSDT,0.00004461,2023-05-18 00:00:00
3700,BTCUSDT,0.00010000,2023-05-18 08:00:00
3701,BTCUSDT,0.00010000,2023-05-18 16:00:00
3702,BTCUSDT,0.00008342,2023-05-19 00:00:00
3703,BTCUSDT,0.00002716,2023-05-19 08:00:00
3704,BTCUSDT,0.00004474,2023-05-19 16:00:00
3705,BTCUSDT,0.00003815,2023-05-20 00:00:00
3706,BTCUSDT,0.00005313,2023-05-20 08:00:00
3707,BTCUSDT,0.00002455,2023-05-20 16:00:00
3708,BTCUSDT,-0.00000849,2023-05-21 00:00:00
3709,BTCUSDT,0.00004776,2023-05-21 08:00:00
3710,BTCUSDT,0.00007262,2023-05-21 16:00:00
3711,BTCUSDT,0.00005071,2023-05-22 00:00:00
3712,BTCUSDT,0.00003019,2023-05-22 08:00:00
3713,BTCUSDT,0.00000210,2023-05-22 16:00:00
3714,BTCUSDT,0.00004770,2023-05-23 00:00:00
3715,BTCUSDT,0.00010000,2023-05-23 08:00:00
3716,BTCUSDT,0.00010000,2023-05-23 16:00:00
3717,BTCUSDT,0.00010000,2023-05-24 00:00:00
3718,BTCUSDT,0.00010000,2023-05-24 08:00:00
3719,BTCUSDT,0.00002067,2023-05-24 16:00:00
3720,BTCUSDT,0.00004362,2023-05-25 00:00:00
3721,BTCUSDT,0.00005820,2023-05-25 08:00:00
3722,BTCUSDT,0.00010000,2023-05-25 16:00:00
3723,BTCUSDT,0.00010000,2023-05-26 00:00:00
3724,BTCUSDT,0.00010000,2023-05-26 08:00:00
3725,BTCUSDT,0.00009583,2023-05-26 16:00:00
3726,BTCUSDT,0.00004953,2023-05-27 00:00:00
3727,BTCUSDT,0.00007146,2023-05-27 08:00:00
3728,BTCUSDT,0.00008564,2023-05-27 16:00:00
3729,BTCUSDT,0.00007362,2023-05-28 00:00:00
3730,BTCUSDT,0.00009880,2023-05-28 08:00:00
3731,BTCUSDT,0.00010000,2023-05-28 16:00:00
3732,BTCUSDT,0.00010000,2023-05-29 00:00:00
3733,BTCUSDT,0.00010000,2023-05-29 08:00:00
3734,BTCUSDT,0.00010000,2023-05-29 16:00:00
3735,BTCUSDT,0.00010000,2023-05-30 00:00:00
3736,BTCUSDT,0.00006187,2023-05-30 08:00:00
3737,BTCUSDT,0.00009036,2023-05-30 16:00:00
3738,BTCUSDT,0.00003861,2023-05-31 00:00:00
3739,BTCUSDT,0.00002344,2023-05-31 08:00:00
3740,BTCUSDT,0.00002864,2023-05-31 16:00:00
3741,BTCUSDT,0.00009865,2023-06-01 00:00:00
3742,BTCUSDT,0.00002096,2023-06-01 08:00:00
3743,BTCUSDT,0.00009641,2023-06-01 16:00:00
3744,BTCUSDT,0.00010000,2023-06-02 00:00:00
3745,BTCUSDT,0.00004770,2023-06-02 08:00:00
3746,BTCUSDT,0.00009266,2023-06-02 16:00:00
3747,BTCUSDT,0.00009946,2023-06-03 00:00:00
3748,BTCUSDT,0.00007420,2023-06-03 08:00:00
3749,BTCUSDT,0.00010000,2023-06-03 16:00:00
3750,BTCUSDT,0.00005566,2023-06-04 00:00:00
3751,BTCUSDT,0.00004850,2023-06-04 08:00:00
3752,BTCUSDT,0.00010000,2023-06-04 16:00:00
3753,BTCUSDT,0.00010000,2023-06-05 00:00:00
3754,BTCUSDT,0.00010000,2023-06-05 08:00:00
3755,BTCUSDT,0.00009538,2023-06-05 16:00:00
3756,BTCUSDT,0.00007856,2023-06-06 00:00:00
3757,BTCUSDT,-0.00007157,2023-06-06 08:00:00
3758,BTCUSDT,-0.00003047,2023-06-06 16:00:00
3759,BTCUSDT,0.00004288,2023-06-07 00:00:00
3760,BTCUSDT,0.00010000,2023-06-07 08:00:00
3761,BTCUSDT,0.00010000,2023-06-07 16:00:00
3762,BTCUSDT,0.00004005,2023-06-08 00:00:00
3763,BTCUSDT,0.00005504,2023-06-08 08:00:00
3764,BTCUSDT,0.00003090,2023-06-08 16:00:00
3765,BTCUSDT,0.00004011,2023-06-09 00:00:00
3766,BTCUSDT,0.00006588,2023-06-09 08:00:00
3767,BTCUSDT,0.00007916,2023-06-09 16:00:00
3768,BTCUSDT,0.00004404,2023-06-10 00:00:00
3769,BTCUSDT,0.00008702,2023-06-10 08:00:00
3770,BTCUSDT,0.00002417,2023-06-10 16:00:00
3771,BTCUSDT,0.00003854,2023-06-11 00:00:00
